Unnamed: 0,index,caption_1,caption_2,filename,type,image_id,source_file,destination_file,label_1,label_2,label_3,label,correct
15105,2062,People watching off the side of a cruise ship as a life boat is lowered.,Man watching off the side of a cruise ship as a life boat is lowered.,422706_0,counterfactual,15105,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/422706_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15105.jpg,caption_1,,,caption_2,incorrect
15106,6809,A man holding a street sign giving directions on a city road,A man holding a street sign giving directions on a city bus,278749_2,original,15106,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/278749_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15106.jpg,neither,,,caption_1,neither
15107,6107,Yellow and blue train moving along its tracks near a river.,Yellow and blue train moving along its tracks near a station.,275791_3,original,15107,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/275791_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15107.jpg,caption_1,,,caption_1,correct
15108,3917,Blue-and-white jet airplane sitting at an airport runway. ,Blue-and-white jet fighter sitting at an airport runway.,504000_2,original,15108,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/504000_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15108.jpg,caption_1,,,caption_1,correct
15109,266,A bobble head baseball figurine on a desk. ,A bobble head doll figurine on a desk.,127987_3,counterfactual,15109,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/127987_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15109.jpg,caption_2,,,caption_2,correct
15110,15703,Group of people riding horseback along a dirt path,Group of people riding horseback along a mountain path,303653_3,counterfactual,15110,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/303653_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15110.jpg,caption_2,,,caption_2,correct
15111,8573,an image of a dog next to a tree playing with a shoe,an image of a dog next to a tree playing with a toy,30494_1,counterfactual,15111,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/30494_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15111.jpg,caption_2,,,caption_2,correct
15112,13494,A bunch of bananas hangs from a post in a covered area.,A bunch of bananas hangs from a tree in a covered area.,407574_3,counterfactual,15112,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/407574_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15112.jpg,caption_2,,,caption_2,correct
15113,8400,A couple of elephants standing next to each other.,A group of elephants standing next to each other.,368961_2,counterfactual,15113,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/368961_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15113.jpg,caption_1,,,caption_2,incorrect
15114,15082,A picture of a group of people surrounded by bananas.,A picture of a group of children surrounded by bananas.,90891_1,original,15114,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/90891_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15114.jpg,caption_1,,,caption_1,correct
15115,17135,A tennis player taking a swing at a ball,A basketball player taking a swing at a ball,229849_2,counterfactual,15115,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/229849_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15115.jpg,caption_2,,,caption_2,correct
15116,15437,"A spoon, a large carrot, a medium carrot and a small carrot, on blue-green speckled surface","A banana, a large carrot, a medium carrot and a small carrot, on blue-green speckled surface",196009_0,original,15116,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/196009_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15116.jpg,caption_1,,,caption_1,correct
15117,11098,A black and white cat laying next to a remote control.,A black and white cat laying next to a remote camera.,476810_3,original,15117,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/476810_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15117.jpg,caption_1,,,caption_1,correct
15118,5909,A guy smiling while standing under a run for rights banner.,A protester smiling while standing under a run for rights banner.,97988_2,original,15118,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/97988_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15118.jpg,caption_1,,,caption_1,correct
15119,9126,An elephant is standing in the water drinking it.,An elephant is standing in the road drinking it.,53624_1,counterfactual,15119,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/53624_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15119.jpg,caption_2,,,caption_2,correct
15120,3142,A car is shown covered in dental items at a fair.,A car is shown covered in dental chips at a fair.,560474_1,counterfactual,15120,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/560474_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15120.jpg,neither,,,caption_2,neither
15121,7227,A blue and yellow train is parked on the tracks.,A purple and yellow train is parked on the tracks.,304365_3,counterfactual,15121,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/304365_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15121.jpg,neither,,,caption_2,neither
15122,20587,Two men are playing a Wii video game.,Two boys are playing a Wii video game.,556193_3,counterfactual,15122,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/556193_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15122.jpg,caption_2,,,caption_2,correct
15123,18678,A new husband and wife feeding each other wedding cake as a photographer takes pictures. ,A new husband and wife feeding each other wedding rings as a photographer takes pictures.,363207_3,counterfactual,15123,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/363207_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15123.jpg,caption_1,,,caption_2,incorrect
15124,20859,Men are walking up and down the stairs.,People are walking up and down the stairs.,249180_4,original,15124,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/249180_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15124.jpg,caption_2,,,caption_1,incorrect
15125,11097,A black and white cat laying on white blanket next to a remote.,A black and white cat laying on white blanket next to a window.,476810_2,counterfactual,15125,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/476810_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15125.jpg,caption_2,,,caption_2,correct
15126,46,A group of motorcyclists drive down a tree lined street.,A group of people drive down a tree lined street.,314251_1,counterfactual,15126,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/314251_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15126.jpg,neither,,,caption_2,neither
15127,7770,A cartoon dog is painted on the side of the passenger bus.,A cartoon dog is painted on the side of the school bus.,362682_0,original,15127,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/362682_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15127.jpg,caption_1,,,caption_1,correct
15128,23547,"A vintage closeup shows a chair with a toddler with a big smile and a big toy bear seated right  next to a second toddler with a semi-smile, holding what appears to be a coin purse.","A vintage closeup shows a family with a toddler with a big smile and a big toy bear seated right next to a second toddler with a semi-smile, holding what appears to be a coin purse.",321333_1,original,15128,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/321333_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15128.jpg,neither,,,caption_1,neither
15129,8175,"An animal, curled into a ball, takes a nap.","An infant, curled into a ball, takes a nap.",181969_0,original,15129,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/181969_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15129.jpg,caption_1,,,caption_1,correct
15130,20046,Two people sitting down playing a video game,Two guys sitting down playing a video game,489764_4,original,15130,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/489764_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15130.jpg,caption_1,,,caption_1,correct
15131,457,Partial picture of a kitchen and a table and chairs under a lamp.,Partial picture of a sofa and a table and chairs under a lamp.,221708_2,counterfactual,15131,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/221708_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15131.jpg,caption_2,,,caption_2,correct
15132,11129,A busy airport with many people walking around.,A busy airport with many planes walking around.,84270_4,original,15132,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/84270_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15132.jpg,caption_1,,,caption_1,correct
15133,18767,A man holding a tennis racket playing tennis.,A boy holding a tennis racket playing tennis.,885_2,counterfactual,15133,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/885_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15133.jpg,caption_2,,,caption_2,correct
15134,20611,A living room with windows looking out onto a forest.,A living room with windows looking out onto a garden.,290771_2,counterfactual,15134,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/290771_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15134.jpg,caption_2,,,caption_2,correct
15135,4919,A cardinal perches on the side window mirror of a parked sedan.,A cardinal perches on the side window mirror of a parked truck.,523782_0,counterfactual,15135,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/523782_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15135.jpg,caption_1,,,caption_2,incorrect
15136,4678,There is a giraffe bending over to chew some brush,There is a giraffe bending over to chew some grass,55072_3,counterfactual,15136,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/55072_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15136.jpg,caption_1,,,caption_2,incorrect
15137,6086,A small bird sitting on a chair by a table.,A small bird sitting on a chair by a window.,65288_1,counterfactual,15137,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/65288_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15137.jpg,caption_2,,,caption_2,correct
15138,5108,Many giraffes are poking their heads beyond some rocks.,Many giraffes are poking their heads beyond some fences.,286849_1,original,15138,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/286849_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15138.jpg,caption_1,,,caption_1,correct
15139,15820,A skateboarder performing a trick wearing safety equipment.,A skateboarder performing a trick wearing safety goggles.,362520_2,counterfactual,15139,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/362520_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/15139.jpg,caption_1,,,caption_2,incorrect
